rsrp_mean_dbm,c7_speed_hint,noncolocated_neighbor_count,sinr_degradation_db,dist_max_m,rb_min,rsrp_10th_percentile,noncolocated_strong_neighbor_gnodeb_count_mean,noncolocated_strong_neighbor_gnodeb_count_max,handover_tp_delta_mean,handover_count,ping_pong_handover_count,frequent_handover_flag,handover_rsrp_delta_mean,avg_throughput_change_after_handover,rb_tp_correlation,overshoot_flag,handover_improves_tp_flag,rsrp_advantage_of_best_neighbor,rsrp_min_dbm,speed_above_40_flag,speed_mean_kmh,throughput_improved_by_handover,high_interference_power_ratio_flag,throughput_variance_across_cells,ping_pong_detected,fast_low_tp_ratio,high_rb_low_tp_ratio_v2,dist_p95_m,serving_total_tilt_deg,tp_drop_with_high_rb_ratio,abnormal_path_loss,serving_electronic_tilt_deg,speed_max_kmh,tp_samples_below_600,strong_neighbor_noncolocated_share,tilt_to_beamwidth_ratio,rb_mean,answer,id
-80.13,False,3,10.809000000000005,188.39561119009497,198.46,-83.3,0.1,1,162.02999999999997,1,0,False,-5.840000000000003,162.02999999999997,0.16994504211562123,False,True,-4.490000000000009,-89.14,False,20.1,True,True,62.30583333333334,False,0.0,0.4,188.39561119009497,23.0,1.0,True,9.0,36.0,4,0.25,1.9166666666666667,207.499,C3,ID_WME2O2A3JW
-76.93,False,1,20.64999999999999,312.9263476587123,176.0,-81.7,0.4,1,-15.340000000000003,1,0,False,-9.510000000000005,-15.340000000000003,0.6846156316591834,False,False,-2.583999999999989,-88.03,False,25.4,False,True,112.50999999999999,False,0.0,0.3333333333333333,154.83253008492574,13.0,0.75,True,12.0,38.0,4,0.4,2.1666666666666665,203.041,C4,ID_W1KITCNUB3
-83.107,False,5,5.4879999999999995,2725.638437327893,197.45,-86.52,0.3,1,72.31,2,0,False,-1.345000000000006,72.31,-0.007497563613880089,True,False,-6.62522222222222,-88.34,False,22.2,True,True,640.9705,False,0.0,0.4,2724.051280864748,14.0,1.0,True,4.0,33.0,4,0.5,2.3333333333333335,208.129,C2,ID_DEY6T2TEQQ
-85.972,False,0,-7.324999999999996,91.8761771213082,192.82,-87.72,0.0,0,-16.28000000000003,1,0,False,1.9699999999999989,-16.28000000000003,0.2865380359190472,False,False,-10.304666666666677,-88.15,False,17.5,False,False,340.65000000000003,False,0.0,0.4,91.8761771213082,,1.0,False,,34.0,4,0.0,,205.182,C6,ID_HYP2GEUOG0
-80.049,False,7,7.846999999999994,321.67610939381177,194.3,-86.75,0.3,1,145.01000000000002,1,0,False,-2.3400000000000034,145.01000000000002,0.43790558978834715,False,True,-10.430999999999997,-89.09,False,21.7,True,True,500.9142857142857,False,0.0,0.4,320.1279472199464,21.0,1.0,True,11.0,37.0,4,0.75,3.5,207.918,C4,ID_IXZQMU78MO
-79.887,False,4,15.311,159.0599520754855,161.0,-85.63,0.4,1,5.460000000000036,1,0,False,-8.060000000000002,5.460000000000036,0.15825339101927707,False,False,-4.758714285714291,-86.89,False,16.7,False,True,292.8,False,0.0,0.4444444444444444,156.24245217996634,25.0,1.0,True,6.0,33.0,4,0.5714285714285714,4.166666666666667,196.691,C4,ID_6XQ67Y5938
-82.5,False,6,15.104,94.50494573525897,96.41,-86.6,0.6,2,62.870000000000005,1,0,False,0.15000000000000568,62.870000000000005,0.8917607095571742,False,False,-0.028000000000005798,-87.32,False,23.6,True,True,36.09000000000003,False,0.0,0.0,53.71979645094594,21.0,0.0,True,11.0,38.0,4,0.46153846153846156,3.5,161.8165,C8,ID_XSILFMTML1
-84.033,False,5,1.5139999999999993,193.62690918189338,210.6,-87.6,0.4,1,23.900000000000006,1,0,False,2.7900000000000063,23.900000000000006,0.26482948712971804,False,False,-7.3289999999999935,-89.36,False,19.8,False,True,52.144000000000005,False,0.0,0.4,193.62690918189338,8.0,1.0,True,6.0,35.0,4,0.6666666666666666,1.3333333333333333,210.939,C4,ID_3AOVIHQ4C5
-84.052,True,1,-6.299000000000007,206.03439727021765,206.35,-87.52,0.0,0,-10.060000000000002,1,0,False,-6.61999999999999,-10.060000000000002,0.4105815540046018,False,False,-5.496333333333325,-89.55,True,39.8,False,True,95.17083333333323,False,1.0,0.4,203.3130332727123,20.0,1.0,True,9.0,78.0,4,0.0,3.3333333333333335,208.139,C7,ID_H641ICQ2AI
-84.745,False,4,8.870999999999995,145.37710667750255,189.09,-86.7,0.0,0,40.830000000000005,3,2,True,-0.46666666666666856,40.830000000000005,-0.2851187806571177,False,False,-8.222499999999997,-89.29,False,19.1,False,False,181.39749999999992,True,0.0,0.4,139.7159349021485,14.0,1.0,True,4.0,34.0,4,0.0,2.3333333333333335,206.293,C5,ID_0QC619B4Q2
-75.719,False,4,16.124000000000006,87.17969381106208,185.99,-87.82,0.3,1,-117.34000000000002,1,0,False,-0.960000000000008,-117.34000000000002,0.23312696028705573,False,False,-8.087666666666678,-88.78,False,19.3,False,True,46.06666666666672,False,0.0,0.4,79.77337394652479,14.0,1.0,True,6.0,36.0,4,0.75,2.3333333333333335,204.07,C4,ID_95RIN53U8T
-88.253,False,1,-0.14499999999999957,91.61046213913187,191.91,-90.5,0.0,0,6.300000000000011,1,0,False,0.5699999999999932,6.300000000000011,-0.3187046920259863,False,False,-6.083666666666673,-91.43,False,24.7,False,False,203.72333333333324,False,0.0,0.4,91.61046213913187,13.0,1.0,True,12.0,38.0,4,0.0,2.1666666666666665,204.819,C1,ID_N0KZ1NX9ZA
-83.859,False,2,-4.885999999999996,128.61512911311476,99.935,-85.53,0.0,0,-44.14000000000004,1,0,False,0.09999999999999432,-44.14000000000004,0.9688187486398826,False,False,-14.721000000000004,-85.63,False,17.0,False,False,37.835000000000036,False,0.0,0.0,125.54266169998749,26.0,0.0,True,6.0,34.0,4,0.0,2.1666666666666665,161.602,C8,ID_RQNIUM9S7T
-82.298,False,2,4.213999999999999,56.83579741989968,191.64,-88.09,0.0,0,-53.48000000000002,1,0,False,1.9200000000000017,-53.48000000000002,-0.31054919450784035,False,False,-7.610571428571433,-88.24,False,18.3,False,True,25.574285714285793,False,0.0,0.4,55.33415328827619,20.0,1.0,True,9.0,33.0,4,0.0,3.3333333333333335,205.456,C1,ID_ZGXBA03XV5
-78.35,False,0,13.925000000000006,149.15581384059672,197.39,-82.75,0.0,0,-0.5699999999999932,1,0,False,-5.209999999999994,-0.5699999999999932,0.48446239086879345,False,False,-4.888000000000005,-86.94,False,13.5,False,True,84.95400000000006,False,0.0,0.4,146.37582809178508,,1.0,False,,29.0,4,0.0,,206.763,C6,ID_XX736OHOTL
-85.972,False,2,-1.045999999999994,66.07423378676151,208.59,-87.43,0.0,0,225.71000000000004,1,0,False,-4.36999999999999,225.71000000000004,0.05054101545313212,False,True,-8.14800000000001,-89.88,False,19.4,True,False,225.49166666666667,False,0.0,0.2,63.351897452246696,11.0,1.0,True,9.0,37.0,2,0.0,1.8333333333333333,210.639,C3,ID_FVKBMS26ZL
-87.30199999999999,False,2,-11.539999999999992,207.2647095230985,198.74,-89.33,0.0,0,199.14,1,0,False,0.8200000000000074,199.14,0.10342883001648953,False,True,-11.730500000000006,-89.36,False,19.7,True,False,7.2549999999999955,False,0.0,0.4,207.2647095230985,14.0,1.0,True,9.0,33.0,4,0.0,2.3333333333333335,204.633,C3,ID_BRK4IL09QH
-84.395,False,1,6.817000000000004,37.7109786987406,199.86,-85.59,0.0,0,29.783333333333342,3,2,True,0.603333333333334,29.783333333333342,-0.2777138456181133,False,False,-9.51166666666667,-89.54,False,19.9,False,False,148.22523809523818,True,0.0,0.4,33.38571241594545,8.0,1.0,True,8.0,39.0,4,0.0,1.3333333333333333,209.127,C5,ID_0RG90MBTBF
-79.226,False,2,9.223,2878.713981193365,163.27,-84.15,0.3,1,-29.314999999999998,2,0,False,-2.75,-29.314999999999998,0.5404214843854821,True,False,-7.622,-87.02,False,19.5,False,True,813.5075,False,0.0,0.3333333333333333,2878.050270971567,15.0,0.75,True,13.0,39.0,4,0.5714285714285714,2.5,202.32,C2,ID_CSDP1KQKCP
-73.564,False,4,3.394000000000009,145.10975982464043,210.18,-85.2,0.0,0,15.186666666666648,3,2,True,2.3166666666666678,15.186666666666648,0.44415678744529136,False,False,-17.390285714285724,-89.35,False,15.8,False,False,350.4780952380952,True,0.0,0.3,142.1016049542219,15.0,1.0,True,13.0,33.0,3,0.0,2.5,210.818,C5,ID_ZXBTPIO1BU
-88.701,False,2,-14.791999999999994,59.34719236196834,180.32,-93.35,0.0,0,-20.840000000000032,1,0,False,3.739999999999995,-20.840000000000032,-0.1677615016308405,False,False,-18.11614285714286,-94.1,False,17.3,False,False,283.5114285714286,False,0.0,0.4,59.34719236196834,14.0,1.0,True,4.0,39.0,4,0.0,2.3333333333333335,207.945,C1,ID_Z9J24SMKUV
-80.499,False,0,-1.5919999999999952,195.58354002673218,179.83,-86.23,0.0,0,26.5,1,0,False,-9.110000000000014,26.5,-0.25133517890611246,False,False,-8.387,-88.68,False,22.8,False,False,109.95600000000002,False,0.0,0.4444444444444444,188.32996371501716,,1.0,False,,35.0,4,0.0,,207.166,C6,ID_HU3UUJOVNU
-83.848,False,3,2.889000000000001,227.05868440388977,105.115,-85.38,0.0,0,-32.25,1,0,False,3.8700000000000045,-32.25,0.9771559791504736,False,False,-7.001999999999995,-89.25,False,20.0,False,False,153.0583333333334,False,0.0,0.0,222.87959636589926,13.0,0.0,True,10.0,33.0,4,0.0,2.1666666666666665,168.1285,C8,ID_N7VY4WYAGD
-84.395,False,1,6.817000000000004,2686.3707475458523,199.86,-85.59,0.0,0,68.50999999999993,2,0,False,0.8499999999999943,68.50999999999993,-0.2777138456181133,True,False,-11.483888888888899,-89.54,False,19.9,True,False,875.0625,False,0.0,0.4,2685.842260135694,8.0,1.0,True,8.0,39.0,4,0.0,1.3333333333333333,209.127,C2,ID_I2FMZ06LVP
-86.666,False,2,-11.382999999999996,207.26736707903353,201.11,-88.27,0.0,0,-3.423333333333327,3,2,True,1.1633333333333316,-3.423333333333327,0.4814532432819038,False,False,-22.224000000000004,-88.55,False,16.7,False,False,127.02666666666664,True,0.0,0.4,207.26736707903353,14.0,1.0,True,9.0,36.0,4,0.0,2.3333333333333335,204.859,C5,ID_AOVVF2JN6I
-85.889,False,0,-8.287999999999997,145.32983719452457,182.99,-87.68,0.0,0,-6.909999999999968,1,0,False,-1.6400000000000006,-6.909999999999968,-0.0556946861830795,False,False,-12.206000000000003,-87.69,False,18.2,False,False,52.7116666666667,False,0.0,0.4,91.29199559035919,,1.0,False,,36.0,4,0.0,,198.663,C6,ID_2KSF6QTS3I
-84.998,False,2,4.303999999999995,314.275557714784,200.28,-87.37,0.4,1,-52.81999999999999,1,0,False,-2.260000000000005,-52.81999999999999,-0.24150233438746557,False,False,-14.039999999999992,-89.4,False,15.8,False,True,124.19583333333333,False,0.0,0.4,256.2743373846088,27.0,1.0,True,13.0,32.0,4,1.0,4.5,207.86,C4,ID_WXW70DGSXQ
-87.196,False,2,2.4920000000000027,2981.6866064642204,163.33,-88.24,0.3,1,49.68999999999994,2,0,False,1.4249999999999972,49.68999999999994,0.06894775548819673,True,False,-6.26828571428571,-89.16,False,26.3,False,True,618.1658333333332,False,0.0,0.5,2979.7883526673363,27.0,0.75,True,13.0,38.0,4,0.42857142857142855,4.5,182.624,C2,ID_XHSCFNCI0V
-84.839,False,2,-0.395999999999999,165.66033200735964,180.93,-88.36,0.0,0,198.43,1,0,False,-3.339999999999989,198.43,-0.19916695946366147,False,True,-10.0535,-88.71,False,24.3,True,True,119.17499999999995,False,0.0,0.4,158.5715875779087,26.0,1.0,True,6.0,39.0,4,0.0,1.04,206.474,C3,ID_ZR9RO4GT3I
-80.496,False,6,14.733000000000004,380.934757429498,93.815,-80.98,0.0,0,-134.49,1,0,False,-6.260000000000005,-134.49,0.8436259157831334,False,False,-3.814000000000007,-86.33,False,19.5,False,True,313.71761904761905,False,0.0,0.0,377.23600386785955,11.0,0.0,True,9.0,34.0,4,0.0,1.8333333333333333,155.9775,C8,ID_L33SYGR048
-87.465,False,3,3.232999999999997,167.23541363712596,160.05,-89.07,0.0,0,173.39,1,0,False,2.25,173.39,0.4031176218955823,False,True,-6.347499999999997,-89.15,False,19.4,True,False,19.384166666666715,False,0.0,0.2857142857142857,167.23541363712596,25.0,0.5,True,6.0,34.0,4,0.0,4.166666666666667,191.364,C3,ID_EW542JQG27
-79.556,True,5,14.396000000000003,203.53447179113547,197.65,-85.15,0.1,1,-13.25,1,0,False,-4.509999999999991,-13.25,0.4518908073934791,False,False,-5.368000000000009,-89.66,True,35.4,False,True,289.05,False,1.0,0.4,202.21419904105474,20.0,1.0,True,9.0,74.0,4,0.16666666666666666,3.3333333333333335,205.43,C7,ID_JUPM8UGFSA
-84.052,False,1,-6.299000000000007,206.03439727021765,206.35,-87.52,0.0,0,189.94,1,0,False,-6.61999999999999,189.94,0.4137825474928672,False,True,-5.496333333333325,-89.55,False,23.8,True,True,161.83749999999998,False,0.0,0.4,203.3130332727123,20.0,1.0,True,9.0,38.0,4,0.0,3.3333333333333335,208.139,C3,ID_P07LR830G7
-83.876,False,3,9.000999999999994,228.39204996657114,183.58,-88.04,0.2,1,-6.816666666666663,3,2,True,-0.38000000000000017,-6.816666666666663,-0.4173769013525585,False,False,-1.636499999999998,-89.66,False,25.5,False,True,149.36666666666667,True,0.0,0.4,224.84098044910678,14.0,1.0,True,9.0,39.0,4,0.2,2.3333333333333335,204.915,C5,ID_VYPSG2JP63
-84.1,True,5,10.047000000000006,118.0791673509972,189.72,-86.47,0.0,0,19.120000000000005,1,0,False,-4.730000000000004,19.120000000000005,-0.39722065240520327,False,False,-1.1933333333333422,-88.86,True,29.6,False,True,311.63809523809516,False,1.0,0.4,116.98128134724415,21.0,1.0,True,11.0,63.0,4,0.0,3.5,207.149,C7,ID_YFVYVCYZA9
-87.088,True,3,10.602000000000006,179.57986711829304,198.07,-89.13,0.0,0,-40.05000000000001,1,0,False,-4.259999999999991,-40.05000000000001,-0.25865026331297597,False,False,-5.625333333333344,-89.35,True,39.6,False,False,248.31809523809522,False,1.0,0.4,179.57986711829304,25.0,1.0,True,6.0,77.0,4,0.0,4.166666666666667,207.843,C7,ID_J5T6COYGHE
-74.832,False,5,23.603000000000005,395.7373032182215,161.13,-79.66,0.3,1,184.60999999999999,1,0,False,-5.560000000000002,184.60999999999999,0.6727950958683844,False,True,1.4039999999999964,-85.22,False,25.8,True,True,31.529999999999973,False,0.0,0.25,387.16235153786704,11.0,0.5,True,6.0,38.0,4,0.2727272727272727,1.8333333333333333,195.487,C3,ID_U04RE6KPO2
-86.968,False,2,-11.935000000000002,207.26736707903353,202.97,-89.07,0.4,1,-31.400000000000034,1,0,False,3.3999999999999915,-31.400000000000034,-0.19363604838483586,False,False,-19.206000000000003,-89.11,False,13.0,False,True,171.97619047619048,False,0.0,0.4,207.26736707903353,14.0,1.0,True,9.0,32.0,4,1.0,2.3333333333333335,207.55,C4,ID_WUEII3BT74
-82.409,False,5,15.347999999999994,2829.2866727013866,191.15,-86.53,0.7,1,126.98500000000007,2,0,False,-3.1400000000000006,126.98500000000007,0.3410802683406299,True,True,-1.9165555555555471,-86.75,False,19.7,True,True,746.9699999999999,False,0.0,0.4,2819.625721513768,12.0,1.0,True,4.0,38.0,4,0.5714285714285714,2.0,206.135,C2,ID_E3YL4MOSU7
-84.255,False,5,14.409000000000004,2375.9275888855964,193.85,-87.34,0.3,1,-149.07500000000005,2,0,False,6.284999999999997,-149.07500000000005,0.511308395944971,True,False,-3.2816666666666663,-89.26,False,17.5,False,True,853.9190000000001,False,0.0,0.4,2375.8924738085357,18.0,1.0,True,10.0,39.0,4,0.375,3.0,202.621,C2,ID_07MMM94PAN
-80.496,False,0,14.733000000000004,214.1044688748229,168.68,-80.98,0.0,0,-134.49,1,0,False,-6.260000000000005,-134.49,-0.3427633583246866,False,False,-3.814000000000007,-86.33,False,19.5,False,True,313.71761904761905,False,0.0,0.5,131.1850236244535,,1.0,False,,34.0,4,0.0,,196.343,C6,ID_XHRXV2GGGH
-84.836,False,3,10.771,90.27727583459179,203.32,-88.63,0.0,0,-104.88,1,0,False,2.6899999999999977,-104.88,-0.1557804159459424,False,False,-3.8973333333333358,-91.32,False,14.3,False,False,253.71523809523808,False,0.0,0.4,87.88440535186878,14.0,1.0,True,4.0,36.0,4,0.0,2.3333333333333335,209.254,C1,ID_RH0BX84OWL
-77.452,False,3,1.8170000000000002,141.01621039927517,210.03,-82.04,0.4,1,29.649999999999977,1,0,False,-6.900000000000006,29.649999999999977,0.2936411181891775,False,False,-17.546000000000006,-86.87,False,14.5,False,True,132.02750000000003,False,0.0,0.4,139.66991056971528,8.0,1.0,True,8.0,33.0,4,1.0,1.3333333333333333,210.606,C4,ID_ERNLKK59FV
-85.747,False,2,5.657,78.73348897074392,183.98,-86.55,0.5,1,257.96999999999997,1,0,False,-0.730000000000004,257.96999999999997,-0.42607403961255796,False,True,-0.9890000000000043,-86.57,False,19.1,True,True,178.64400000000012,False,0.0,0.2,78.73348897074392,14.0,1.0,True,4.0,38.0,2,0.3333333333333333,2.3333333333333335,201.357,C3,ID_PQOTN2FY8S
-78.453,False,0,13.928999999999997,109.81658553440211,188.18,-82.14,0.0,0,-132.22000000000003,1,0,False,-6.189999999999998,-132.22000000000003,0.6885087860037193,False,False,-3.766999999999996,-88.33,False,25.8,False,True,296.47916666666674,False,0.0,0.4,107.06867116035556,,1.0,False,,37.0,4,0.0,,207.326,C6,ID_KQN9Y1WSLU
-86.729,False,3,-7.006,2474.750651686274,208.48,-88.4,0.0,0,-61.35000000000002,2,0,False,-0.38000000000000966,-61.35000000000002,-0.2720827464219317,True,False,-21.646,-89.5,False,22.4,False,False,695.2975000000001,False,0.0,0.4,2474.750651686274,21.0,1.0,True,11.0,37.0,4,0.0,3.5,210.098,C2,ID_9F82TRV8X9
-80.145,False,3,11.751000000000003,256.9585439152671,101.34,-87.17,0.1,1,24.529999999999973,1,0,False,0.37999999999999545,24.529999999999973,0.8284444387573543,False,False,-4.181666666666672,-87.55,False,13.1,False,True,39.35619047619048,False,0.0,0.0,256.23168160099476,20.0,0.0,True,9.0,39.0,4,0.16666666666666666,3.3333333333333335,162.961,C8,ID_5GD28FTWJ7
-82.87100000000001,True,3,4.803999999999991,146.1344658431489,171.17,-88.03,0.0,0,33.40999999999997,1,0,False,-8.159999999999997,33.40999999999997,0.2069718507798985,False,False,1.7050000000000125,-88.89,True,41.9,False,True,93.17000000000007,False,1.0,0.3333333333333333,60.59156750361318,25.0,0.75,True,6.0,79.0,4,0.0,2.0833333333333335,197.706,C7,ID_DPBOPAFDJ8
-85.076,False,2,-9.162999999999993,1698.4077562604034,161.17,-86.52,0.0,0,15.049999999999983,2,0,False,1.7600000000000051,15.049999999999983,0.40494306216332815,True,False,-23.051777777777787,-88.35,False,16.2,False,False,571.5260000000001,False,0.0,0.3333333333333333,1698.4077562604034,14.0,0.75,True,9.0,35.0,4,0.0,2.3333333333333335,197.24,C2,ID_I7HJ2T0XFX
-77.171,False,6,13.259999999999994,171.57230110924922,161.0,-84.79,0.0,0,-151.85,3,2,True,1.4333333333333371,-113.06500000000001,0.5808026793197008,False,False,-5.108999999999995,-87.12,False,15.2,False,False,286.66809523809525,True,0.0,0.375,167.05647913351166,25.0,0.75,True,6.0,36.0,4,0.0,4.166666666666667,195.233,C5,ID_EVGWWE5IP9
-80.714,False,4,9.432,146.66613816963618,178.28,-87.32,0.1,1,200.49,1,0,False,-4.900000000000006,200.49,0.2177519894917552,False,True,-3.540999999999997,-89.75,False,21.6,True,True,70.96333333333337,False,0.0,0.4444444444444444,141.12007823316625,13.0,1.0,True,12.0,39.0,4,0.14285714285714285,2.1666666666666665,203.575,C3,ID_U91VAI7M2T
-85.859,True,2,-7.658999999999995,207.26736707903353,195.45,-87.57,0.0,0,-17.360000000000014,1,0,False,0.6599999999999966,-17.360000000000014,0.2848443944290433,False,False,-17.527,-89.0,True,41.1,False,False,58.771999999999935,False,1.0,0.4,207.26736707903353,14.0,1.0,True,9.0,75.0,4,0.0,2.3333333333333335,203.884,C7,ID_ZCQYINJSLQ
-84.898,True,2,-0.28099999999999703,135.65080122031497,173.48,-86.56,0.0,0,24.629999999999995,1,0,False,-5.019999999999996,24.629999999999995,0.05665752293902257,False,False,-5.768666666666675,-89.14,True,29.1,False,False,88.2938095238095,False,1.0,0.4444444444444444,126.02549167608042,8.0,1.0,True,6.0,65.0,4,0.0,1.3333333333333333,199.198,C7,ID_7VKM9IB23H
-80.798,False,2,5.713999999999999,56.83579741989968,191.64,-86.17,0.0,0,146.52000000000004,1,0,False,-3.0799999999999983,146.52000000000004,-0.22604254896291578,False,True,-8.585333333333324,-87.78,False,18.3,True,True,82.7171428571429,False,0.0,0.2,55.33415328827619,20.0,1.0,True,9.0,33.0,2,0.0,3.3333333333333335,205.456,C3,ID_TZZKJFM6V9
-81.238,False,5,-1.0500000000000007,302.4379961056866,210.16,-85.41,0.0,0,13.136666666666676,3,2,True,-1.496666666666665,13.136666666666676,-0.008617458451608119,False,False,-10.52366666666667,-87.58,False,19.6,False,False,147.74166666666667,True,0.0,0.4,294.912283028123,14.0,1.0,True,7.0,38.0,4,0.0,1.1666666666666667,210.84799999999998,C5,ID_XJ3AWJI36F
-83.036,False,4,-3.267000000000003,3217.52600507246,189.81,-88.29,0.1,1,145.30499999999995,2,0,False,0.3200000000000003,145.30499999999995,-0.08010151785667514,True,True,-14.009,-89.0,False,19.8,True,False,828.1574999999999,False,0.0,0.4,3213.674470493836,13.0,1.0,True,10.0,37.0,4,0.5,2.1666666666666665,202.603,C2,ID_NM7UHUQDWC
-83.80799999999999,False,3,9.930000000000007,2781.0367375797455,181.0,-86.68,0.3,1,-111.22000000000003,2,0,False,-1.1450000000000031,-111.22000000000003,-0.30205055302528133,True,False,-7.184222222222232,-86.81,False,20.8,False,True,674.5775000000001,False,0.0,0.4,2779.6787961450577,21.0,1.0,True,9.0,35.0,4,0.6,1.75,205.221,C2,ID_P36TFLTD1J
-79.541,True,4,10.232000000000003,330.3315549022952,178.04,-85.27,0.2,1,-129.35999999999999,1,0,False,1.8100000000000023,-129.35999999999999,0.29992094735831365,False,False,3.038499999999999,-87.08,True,37.9,False,True,160.49666666666667,False,1.0,0.4444444444444444,327.79589956890084,14.0,1.0,True,7.0,74.0,4,0.3333333333333333,1.1666666666666667,204.93,C7,ID_HIOB3KSZVJ
-85.471,False,3,4.0159999999999965,577.0302677554822,188.41,-88.56,0.0,0,-3.819999999999993,1,0,False,1.6799999999999926,-3.819999999999993,0.2864578171942969,False,False,-6.149000000000001,-90.24,False,16.8,False,False,98.67333333333329,False,0.0,0.4,576.767396483465,16.0,1.0,False,12.0,39.0,4,0.0,2.6666666666666665,195.005,C1,ID_CJ2ZAWR0CB
-88.884,False,2,0.9859999999999989,90.76544892036488,183.97,-93.07,0.0,0,-24.25,1,0,False,5.230000000000004,-24.25,-0.18300150089256328,False,False,2.823999999999998,-93.8,False,24.0,False,True,201.7495238095239,False,0.0,0.4,89.2351228825474,14.0,1.0,True,4.0,39.0,4,0.0,2.3333333333333335,204.144,C1,ID_ILMWI7IKIA
-79.07,False,5,16.418000000000006,100.34580023177003,95.15,-85.64,0.1,1,79.12999999999997,1,0,False,0.8900000000000006,79.12999999999997,0.9804714542725673,False,False,-1.8299999999999983,-86.53,False,25.5,True,True,47.138000000000034,False,0.0,0.0,98.67853867223495,17.0,0.0,True,12.0,39.0,4,0.1111111111111111,2.8333333333333335,167.3,C8,ID_85FD5RZI3X
-85.401,False,1,5.446000000000003,32.65697797490193,204.04,-86.82,0.0,0,145.17999999999995,1,0,False,-5.260000000000005,145.17999999999995,-0.20682956425532276,False,True,-3.1456666666666706,-88.72,False,20.1,True,False,290.15619047619043,False,0.0,0.2,32.65697797490193,13.0,1.0,True,9.0,39.0,2,0.0,2.1666666666666665,208.875,C3,ID_L6FH13BTNH
-84.998,True,2,4.303999999999995,314.275557714784,200.28,-87.37,0.0,0,-52.81999999999999,1,0,False,-2.260000000000005,-52.81999999999999,-0.24150233438746557,False,False,-10.80449999999999,-89.4,True,31.8,False,False,124.19583333333333,False,1.0,0.4,256.2743373846088,27.0,1.0,True,13.0,70.0,4,0.0,4.5,207.86,C7,ID_U8ZGCBY2BW
-75.912,False,4,16.440999999999995,95.63334314590922,197.5,-85.27,0.3,1,9.069999999999993,1,0,False,-4.570000000000007,9.069999999999993,0.2765018274542031,False,False,-9.929428571428573,-89.84,False,20.5,False,True,236.6952380952381,False,0.0,0.4,91.03813151016904,17.0,1.0,True,12.0,37.0,4,0.6,2.8333333333333335,207.376,C4,ID_PQ75Q549QW
-86.086,False,2,-7.962,207.26736707903353,161.02,-87.25,0.0,0,226.08000000000004,1,0,False,-0.23000000000000398,226.08000000000004,0.1768527285496043,False,True,-12.584000000000003,-88.52,False,18.5,True,False,293.40250000000003,False,0.0,0.4444444444444444,207.26736707903353,14.0,1.0,True,9.0,36.0,4,0.0,2.3333333333333335,193.751,C3,ID_TQWT2L0CEV
-78.596,False,3,11.129999999999995,3618.4574547175375,191.59,-86.63,0.2,1,103.95999999999998,2,0,False,-1.1899999999999906,103.95999999999998,0.4150073781583848,True,True,-6.8289999999999935,-87.59,False,27.6,True,True,935.2275,False,0.0,0.3,3615.6581573263543,11.0,1.0,True,6.0,38.0,3,0.5,1.8333333333333333,208.951,C2,ID_HMYS0UK83M
-81.754,False,3,14.426999999999996,166.47017166587023,195.02,-85.51,0.3,1,-39.27333333333333,3,2,True,1.4366666666666674,-39.27333333333333,0.31114628331676536,False,False,-1.2226666666666546,-86.27,False,18.2,False,True,130.61190476190473,True,0.0,0.4,166.36267587970576,6.0,1.0,True,6.0,39.0,4,0.23076923076923078,0.24,206.014,C5,ID_CA5PBOQVZH
-86.877,False,2,10.587000000000005,177.70744844027783,160.75,-89.21,0.0,0,224.51000000000002,1,0,False,-3.809999999999988,224.51000000000002,-0.3100844832731476,False,True,-3.653000000000006,-89.85,False,19.1,True,True,40.84249999999997,False,0.0,0.4444444444444444,177.70744844027783,25.0,1.0,True,6.0,38.0,4,0.0,4.166666666666667,202.453,C3,ID_5OO0R5YVJR
-87.842,False,2,-12.718999999999998,207.26736707903353,170.93,-89.33,0.0,0,354.57000000000005,1,0,False,4.390000000000001,354.57000000000005,-0.05585900138078193,False,True,-12.052999999999997,-89.72,False,20.7,True,False,211.33416666666665,False,0.0,0.4444444444444444,207.26736707903353,14.0,1.0,True,9.0,38.0,4,0.0,2.3333333333333335,200.214,C3,ID_PNTNCJA5WG
-83.671,False,4,2.279999999999994,41.21579489717809,181.79,-85.27,0.4,1,-57.170000000000016,1,0,False,1.6800000000000068,-57.170000000000016,0.43262461648978107,False,False,-9.150666666666652,-86.95,False,21.3,False,True,71.91416666666669,False,0.0,0.4,40.56780587020006,14.0,1.0,True,6.0,35.0,4,1.0,2.3333333333333335,201.5,C4,ID_UMK1URRVE6
-86.318,False,2,-7.3969999999999985,207.2647095230985,182.75,-87.66,0.0,0,263.85,1,0,False,0.0,263.85,0.625494574450344,False,True,-12.394500000000008,-87.86,False,16.8,True,True,25.158333333333303,False,0.0,0.4,207.2647095230985,14.0,1.0,True,9.0,32.0,4,0.0,2.3333333333333335,202.937,C3,ID_2H1P77Y705
-80.049,False,7,7.846999999999994,2503.812529183538,194.3,-86.75,0.2,1,-91.15999999999997,2,0,False,-2.4299999999999926,-91.15999999999997,0.43790558978834715,True,False,-9.082999999999984,-89.09,False,21.7,False,True,894.9495,False,0.0,0.4,2502.330194899547,21.0,1.0,True,11.0,37.0,4,0.6666666666666666,3.5,207.918,C2,ID_KA1XFTUYJK
